ENSGID	NAME	CHR	START	END	TSS
ENSG00000137441	FGFBP2	4	15961866	15970932	15970932
ENSG00000007062	PROM1	4	15964699	16086001	16086001
ENSG00000169762	TAPT1	4	16162128	16229033	16229033
ENSG00000169744	LDB2	4	16503164	16900432	16900432
ENSG00000151552	QDPR	4	17461884	17513857	17513857
ENSG00000249581	CLRN2	4	17516788	17528727	17516788
ENSG00000002549	LAP3	4	17578815	17609595	17578815
ENSG00000118579	MED28	4	17616254	17635728	17616254
ENSG00000047662	FAM184B	4	17630929	17783135	17783135
ENSG00000163257	DCAF16	4	17802278	17812381	17812381
ENSG00000109805	NCAPG	4	17812525	17846485	17812525
ENSG00000178177	LCORL	4	17842822	18023499	18023499
ENSG00000145147	SLIT2	4	20254883	20622184	20254883
ENSG00000163138	PACRGL	4	20697905	20754530	20697905
ENSG00000185774	KCNIP4	4	20730239	21950422	21950422
ENSG00000152990	GPR125	4	22346694	22517677	22517677
ENSG00000109819	PPARGC1A	4	23756664	23905712	23905712
ENSG00000109606	DHX15	4	24519064	24586173	24586173
ENSG00000109610	SOD3	4	24791534	24802464	24791534
ENSG00000181982	CCDC149	4	24807739	24981826	24981826
ENSG00000153012	LGI2	4	25000469	25032501	25032501
ENSG00000109618	SEPSECS	4	25121627	25162204	25162204
ENSG00000038210	PI4K2B	4	25162263	25280714	25162263
ENSG00000168228	ZCCHC4	4	25314407	25372005	25314407
ENSG00000053900	ANAPC4	4	25378835	25420120	25378835
ENSG00000157765	SLC34A2	4	25656923	25680370	25656923
ENSG00000091490	SEL1L3	4	25749055	25865382	25865382
ENSG00000250317	SMIM20	4	25863452	25931435	25863452
ENSG00000168214	RBPJ	4	26165077	26436541	26165077
ENSG00000163394	CCKAR	4	26483022	26492084	26492084
ENSG00000109680	TBC1D19	4	26578059	26756973	26578059
ENSG00000109689	STIM2	4	26859300	27027003	26859300
ENSG00000169851	PCDH7	4	30722037	31148422	30722037
ENSG00000047365	ARAP2	4	35949843	36246131	36246131
ENSG00000197057	DTHD1	4	36283244	36347378	36283244
ENSG00000174145	KIAA1239	4	37245842	37451087	37245842
ENSG00000154274	C4orf19	4	37455563	37625117	37455563
ENSG00000181826	RELL1	4	37592422	37687998	37687998
ENSG00000169299	PGM2	4	37828255	37864558	37828255
ENSG00000065882	TBC1D1	4	37892708	38140796	37892708
ENSG00000250254	PTTG2	4	37962056	37962746	37962056
ENSG00000109787	KLF3	4	38665817	38702663	38665817
ENSG00000174123	TLR10	4	38773860	38784611	38784611
ENSG00000174125	TLR1	4	38792298	38858438	38858438
ENSG00000174130	TLR6	4	38825336	38858438	38858438
ENSG00000197712	FAM114A1	4	38869298	38947360	38869298
ENSG00000121895	TMEM156	4	38968365	39034542	39034542
ENSG00000109790	KLHL5	4	39046659	39128477	39046659
ENSG00000157796	WDR19	4	39184024	39287430	39184024
ENSG00000035928	RFC1	4	39289076	39367995	39367995
ENSG00000134962	KLB	4	39408473	39453156	39408473
ENSG00000163682	RPL9	4	39455744	39460568	39460568
ENSG00000121897	LIAS	4	39460620	39479273	39460620
ENSG00000109814	UGDH	4	39500375	39529931	39529931
ENSG00000163683	SMIM14	4	39547950	39640710	39640710
ENSG00000078140	UBE2K	4	39699664	39784412	39699664
ENSG00000121892	PDS5A	4	39824483	39979576	39979576
ENSG00000078177	N4BP2	4	40058446	40159872	40058446
ENSG00000168421	RHOH	4	40192673	40248587	40192673
ENSG00000174343	CHRNA9	4	40337346	40357234	40337346
ENSG00000163694	RBM47	4	40425272	40632892	40632892
ENSG00000179299	NSUN7	4	40751914	40812002	40751914
ENSG00000163697	APBB2	4	40812044	41218731	41218731
ENSG00000154277	UCHL1	4	41258430	41270472	41258430
ENSG00000064042	LIMCH1	4	41361624	41702061	41361624
ENSG00000109132	PHOX2B	4	41746099	41750987	41750987
ENSG00000109133	TMEM33	4	41937137	41962589	41937137
ENSG00000182308	DCAF4L1	4	41983713	41988476	41983713
ENSG00000014824	SLC30A9	4	41992489	42092474	41992489
ENSG00000188848	BEND4	4	42112955	42154895	42154895
ENSG00000178343	SHISA3	4	42399856	42404504	42399856
ENSG00000124406	ATP8A1	4	42410390	42659122	42659122
ENSG00000215203	GRXCR1	4	42895284	43032675	42895284
ENSG00000183783	KCTD8	4	44175926	44450824	44450824
ENSG00000177752	YIPF7	4	44624086	44680573	44680573
ENSG00000151806	GUF1	4	44680444	44702943	44680444
ENSG00000163281	GNPDA2	4	44684217	44728612	44728612
ENSG00000163285	GABRG1	4	46037786	46126098	46126098
ENSG00000151834	GABRA2	4	46250444	46477247	46477247
ENSG00000170516	COX7B2	4	46736844	46911252	46911252
ENSG00000109158	GABRA4	4	46920917	46996424	46996424
ENSG00000163288	GABRB1	4	46995740	47428461	46995740
ENSG00000169019	COMMD8	4	47452885	47465736	47465736
ENSG00000145246	ATP10D	4	47487305	47595503	47487305
ENSG00000145244	CORIN	4	47596015	47840123	47840123
ENSG00000170448	NFXL1	4	47849257	47916653	47916653
ENSG00000163293	NIPAL1	4	47916159	48042188	47916159
ENSG00000198515	CNGA1	4	47937994	48018689	48018689
ENSG00000074966	TXK	4	48068410	48136273	48136273
ENSG00000135605	TEC	4	48137800	48271881	48271881
ENSG00000109171	SLAIN2	4	48343339	48428229	48343339
ENSG00000145248	SLC10A4	4	48485360	48491213	48485360
ENSG00000182223	ZAR1	4	48492269	48496406	48492269
ENSG00000075539	FRYL	4	48499378	48782339	48782339
ENSG00000109180	OCIAD1	4	48807229	48863834	48807229
ENSG00000145247	OCIAD2	4	48887036	48908954	48908954
ENSG00000109182	CWH43	4	48988264	49064098	48988264
ENSG00000109184	DCUN1D4	4	52709166	52783003	52709166
ENSG00000188993	LRRC66	4	52859868	52883786	52883786
ENSG00000163069	SGCB	4	52886872	52904648	52904648
ENSG00000163071	SPATA18	4	52917497	52963458	52917497
ENSG00000109189	USP46	4	53457138	53525502	53525502
ENSG00000128045	RASL11B	4	53728457	53733000	53728457
ENSG00000184178	SCFD2	4	53739149	54232242	54232242
ENSG00000145216	FIP1L1	4	54243810	55161439	54243810
ENSG00000072201	LNX1	4	54325468	54567572	54567572
ENSG00000109220	CHIC2	4	54875956	54930857	54930857
ENSG00000180613	GSX2	4	54965690	54968672	54965690
ENSG00000134853	PDGFRA	4	55095264	55164414	55095264
ENSG00000157404	KIT	4	55524085	55606881	55524085
ENSG00000128052	KDR	4	55944644	55991756	55991756
ENSG00000128039	SRD5A3	4	56212276	56239263	56212276
ENSG00000134851	TMEM165	4	56262124	56319564	56262124
ENSG00000134852	CLOCK	4	56294070	56413305	56413305
ENSG00000163440	PDCL2	4	56422692	56458379	56458379
ENSG00000109255	NMU	4	56461396	56502865	56502865
ENSG00000090989	EXOC1	4	56719782	56771200	56719782
ENSG00000174799	CEP135	4	56815037	56899529	56815037
ENSG00000109265	KIAA1211	4	57036361	57194791	57036361
ENSG00000157426	AASDH	4	57204456	57253666	57253666
ENSG00000128059	PPAT	4	57259528	57301781	57301781
ENSG00000128050	PAICS	4	57301907	57327534	57301907
ENSG00000174780	SRP72	4	57333081	57369839	57333081
ENSG00000196503	ARL9	4	57371509	57390614	57371509
ENSG00000249693	THEGL	4	57396775	57469673	57396775
ENSG00000171476	HOPX	4	57514155	57548065	57548065
ENSG00000128040	SPINK2	4	57676026	57687908	57687908
ENSG00000084093	REST	4	57774075	57802010	57774075
ENSG00000084092	NOA1	4	57829536	57844989	57844989
ENSG00000047315	POLR2B	4	57843888	57897334	57843888
ENSG00000163453	IGFBP7	4	57896939	57976551	57976551
ENSG00000150471	LPHN3	4	62066976	62944053	62066976
ENSG00000205678	TECRL	4	65140975	65275186	65275186
ENSG00000145242	EPHA5	4	66185281	66536213	66536213
ENSG00000145241	CENPC	4	68337521	68411324	68411324
ENSG00000035720	STAP1	4	68424446	68473055	68424446
ENSG00000033178	UBA6	4	68478370	68566897	68566897
ENSG00000109163	GNRHR	4	68605046	68620078	68620078
ENSG00000153802	TMPRSS11D	4	68686594	68749750	68749750
ENSG00000187054	TMPRSS11A	4	68775103	68829858	68829858
ENSG00000198092	TMPRSS11F	4	68918916	68995598	68995598
ENSG00000226894	TMPRSS11BNL	4	69054242	69083798	69083798
ENSG00000185873	TMPRSS11B	4	69092371	69111438	69111438
ENSG00000083896	YTHDC1	4	69176105	69215807	69215807
ENSG00000087128	TMPRSS11E	4	69313167	69363322	69313167
ENSG00000197888	UGT2B17	4	69402902	69434245	69434245
ENSG00000196620	UGT2B15	4	69512348	69536346	69536346
ENSG00000109181	UGT2B10	4	69681711	69696914	69681711
ENSG00000135220	UGT2A3	4	69794181	69817509	69817509
ENSG00000171234	UGT2B7	4	69917081	69978705	69917081
ENSG00000213759	UGT2B11	4	70065669	70080449	70080449
ENSG00000135226	UGT2B28	4	70146217	70160768	70146217
ENSG00000156096	UGT2B4	4	70345883	70391732	70391732
ENSG00000173610	UGT2A1	4	70454135	70518965	70518965
ENSG00000271271	UGT2A2	4	70454135	70505360	70505360
ENSG00000270386	UGT2A1	4	70454912	70518967	70518967
ENSG00000173597	SULT1B1	4	70586880	70653679	70653679
ENSG00000109193	SULT1E1	4	70676498	70725870	70725870
ENSG00000126545	CSN1S1	4	70796799	70812289	70796799
ENSG00000135222	CSN2	4	70820974	70826725	70826725
ENSG00000126549	STATH	4	70861647	70868287	70861647
ENSG00000205649	HTN3	4	70894130	70902255	70894130
ENSG00000126550	HTN1	4	70916119	70924562	70916119
ENSG00000187533	C4orf40	4	70999333	71042516	70999333
ENSG00000109205	ODAM	4	71062213	71070293	71062213
ENSG00000181617	FDCSP	4	71091788	71100969	71091788
ENSG00000171209	CSN3	4	71108305	71117145	71108305
ENSG00000145309	CABS1	4	71200683	71202833	71200683
ENSG00000109208	SMR3A	4	71226478	71232875	71226478
ENSG00000171201	SMR3B	4	71235810	71255961	71235810
ENSG00000171199	PROL1	4	71263599	71275911	71263599
ENSG00000171195	MUC7	4	71296209	71348714	71296209
ENSG00000187689	AMTN	4	71384257	71398459	71384257
ENSG00000178522	AMBN	4	71457973	71473005	71457973
ENSG00000132464	ENAM	4	71494461	71552533	71494461
ENSG00000132465	IGJ	4	71521258	71547534	71547534
ENSG00000132467	UTP3	4	71554196	71556267	71554196
ENSG00000018189	RUFY3	4	71569921	71673032	71569921
ENSG00000132463	GRSF1	4	71681499	71705662	71705662
ENSG00000173542	MOB1B	4	71768043	71888166	71768043
ENSG00000156136	DCK	4	71858255	71896631	71858255
ENSG00000080493	SLC4A4	4	72053003	72437804	72053003
ENSG00000145321	GC	4	72607410	72669758	72669758
ENSG00000056291	NPFFR2	4	72897521	73013784	72897521
ENSG00000156140	ADAMTS3	4	73146686	73434516	73434516
ENSG00000163626	COX18	4	73921797	73935472	73935472
ENSG00000132466	ANKRD17	4	73939093	74124515	74124515
ENSG00000163631	ALB	4	74262831	74287129	74262831
ENSG00000081051	AFP	4	74296855	74321891	74296855
ENSG00000079557	AFM	4	74347400	74369691	74347400
ENSG00000169435	RASSF6	4	74437267	74486348	74486348
ENSG00000169429	IL8	4	74606223	74609433	74606223
ENSG00000124875	CXCL6	4	74702214	74714781	74702214
ENSG00000109272	PF4V1	4	74718906	74719872	74718906
ENSG00000163739	CXCL1	4	74735110	74736959	74735110
ENSG00000163737	PF4	4	74846794	74847841	74847841
ENSG00000163736	PPBP	4	74852755	74853914	74853914
ENSG00000163735	CXCL5	4	74861359	74864496	74864496
ENSG00000163734	CXCL3	4	74902306	74904524	74904524
ENSG00000081041	CXCL2	4	74962752	74965010	74965010
ENSG00000163738	MTHFD2L	4	74979891	75168816	74979891
ENSG00000182585	EPGN	4	75174190	75181024	75174190
ENSG00000124882	EREG	4	75230860	75254468	75230860
ENSG00000109321	AREG	4	75310851	75320726	75310851
ENSG00000205595	AREGB	4	75480629	75490486	75480629
ENSG00000174808	BTC	4	75669969	75719896	75719896
ENSG00000169116	PARM1	4	75858305	75975325	75858305
ENSG00000163743	RCHY1	4	76404247	76439974	76439974
ENSG00000174796	THAP6	4	76439156	76475683	76439156
ENSG00000174792	C4orf26	4	76481258	76491095	76481258
ENSG00000138769	CDKL2	4	76503215	76555900	76555900
ENSG00000138757	G3BP2	4	76567966	76649709	76649709
ENSG00000138768	USO1	4	76649777	76735382	76649777
ENSG00000156194	PPEF2	4	76781020	76823724	76823724
ENSG00000138744	NAAA	4	76831809	76862204	76862204
ENSG00000198301	SDAD1	4	76862103	76912115	76912115
ENSG00000138755	CXCL9	4	76922428	76928641	76928641
ENSG00000156219	ART3	4	76932337	77033955	76932337
ENSG00000169245	CXCL10	4	76942273	76944650	76944650
ENSG00000169248	CXCL11	4	76954835	76962568	76962568
ENSG00000138750	NUP54	4	77035812	77069668	77069668
ENSG00000138760	SCARB2	4	77079890	77135046	77135046
ENSG00000189157	FAM47E	4	77135193	77204933	77135193
ENSG00000163749	CCDC158	4	77234154	77343021	77343021
ENSG00000138771	SHROOM3	4	77356253	77704406	77356253
ENSG00000186212	SOWAHB	4	77816082	77819002	77819002
ENSG00000138758	SEPT11	4	77870856	77961537	77870856
ENSG00000118816	CCNI	4	77968311	77997158	77997158
ENSG00000138764	CCNG2	4	78078304	78354542	78078304
ENSG00000156234	CXCL13	4	78432907	78532988	78432907
ENSG00000138767	CNOT6L	4	78634541	78740769	78740769
ENSG00000169288	MRPL1	4	78783674	78873944	78783674
ENSG00000138759	FRAS1	4	78978724	79465423	78978724
ENSG00000138772	ANXA3	4	79472673	79531597	79472673
ENSG00000138756	BMP2K	4	79697496	79837526	79697496
ENSG00000163291	PAQR3	4	79808281	79860592	79860592
ENSG00000156269	NAA11	4	80146848	80247204	80247204
ENSG00000196475	GK2	4	80327508	80329372	80329372
ENSG00000163297	ANTXR2	4	80822303	81046608	81046608
ENSG00000152784	PRDM8	4	81105033	81125483	81105033
ENSG00000138675	FGF5	4	81187753	81257834	81187753
ENSG00000197826	C4orf22	4	81256874	81884910	81256874
ENSG00000152785	BMP3	4	81952119	81978685	81952119
ENSG00000138669	PRKG2	4	82009837	82136218	82136218
ENSG00000138670	RASGEF1B	4	82347547	82965397	82965397
ENSG00000138668	HNRNPD	4	83273651	83295656	83295656
ENSG00000152795	HNRNPDL	4	83343717	83351294	83351294
ENSG00000145293	ENOPH1	4	83351715	83382244	83351715
ENSG00000249242	TMEM150C	4	83404323	83483510	83483510
ENSG00000145284	SCD5	4	83550692	83720010	83720010
ENSG00000138674	SEC31A	4	83739814	83822319	83822319
ENSG00000168152	THAP9	4	83821837	83841122	83821837
ENSG00000189308	LIN54	4	83831126	83934079	83934079
ENSG00000138663	COPS4	4	83955600	83996971	83955600
ENSG00000145287	PLAC8	4	84011201	84058228	84058228
ENSG00000173085	COQ2	4	84182689	84206067	84206067
ENSG00000173083	HPSE	4	84213614	84256306	84256306
ENSG00000163312	HELQ	4	84328496	84377009	84377009
ENSG00000163319	MRPS18C	4	84377085	84390888	84377085
ENSG00000163322	FAM175A	4	84382092	84444501	84444501
ENSG00000138678	AGPAT9	4	84457067	84527028	84457067
ENSG00000163623	NKX6-1	4	85413140	85419603	85419603
ENSG00000163624	CDS1	4	85504132	85572491	85504132
ENSG00000163625	WDFY3	4	85590704	85887544	85887544
ENSG00000138639	ARHGAP24	4	86396267	86923823	86396267
ENSG00000109339	MAPK10	4	86936276	87515284	87515284
ENSG00000163629	PTPN13	4	87515468	87736324	87515468
ENSG00000145283	SLC10A6	4	87744621	87770416	87770416
ENSG00000163633	C4orf36	4	87797358	87857354	87857354
ENSG00000172493	AFF1	4	87856154	88062206	87856154
ENSG00000145332	KLHL8	4	88081255	88161466	88161466
ENSG00000170509	HSD17B13	4	88224941	88244058	88244058
ENSG00000198189	HSD17B11	4	88257762	88312538	88312538
ENSG00000170502	NUDT9	4	88343734	88380606	88343734
ENSG00000152583	SPARCL1	4	88394487	88452213	88452213
ENSG00000152591	DSPP	4	88529681	88538062	88529681
ENSG00000152592	DMP1	4	88571459	88585513	88571459
ENSG00000029559	IBSP	4	88720733	88733074	88720733
ENSG00000152595	MEPE	4	88742563	88767969	88742563
ENSG00000118785	SPP1	4	88896819	88904562	88896819
ENSG00000118762	PKD2	4	88928820	88998929	88928820
ENSG00000118777	ABCG2	4	89011416	89152474	89152474
ENSG00000163644	PPM1K	4	89178772	89205921	89205921
ENSG00000138642	HERC6	4	89299891	89364263	89299891
ENSG00000138646	HERC5	4	89378268	89427314	89378268
ENSG00000145337	PYURF	4	89442136	89444964	89444964
ENSG00000138641	HERC3	4	89442199	89629693	89442199
ENSG00000255072	PIGY	4	89442724	89442940	89442940
ENSG00000177432	NAP1L5	4	89617066	89619386	89619386
ENSG00000138640	FAM13A	4	89647106	90032549	90032549
ENSG00000180346	TIGD2	4	90033968	90036050	90033968
ENSG00000185477	GPRIN3	4	90157537	90229161	90229161
ENSG00000145335	SNCA	4	90645250	90759466	90759466
ENSG00000138722	MMRN1	4	90800683	90875780	90800683
ENSG00000184305	CCSER1	4	91048686	92523064	91048686
ENSG00000152208	GRID2	4	93225550	94695707	93225550
ENSG00000172238	ATOH1	4	94750042	94751221	94750042
ENSG00000163104	SMARCAD1	4	95128762	95212443	95128762
ENSG00000163106	HPGDS	4	95219686	95264027	95264027
ENSG00000163110	PDLIM5	4	95373037	95589377	95373037
ENSG00000138696	BMPR1B	4	95679119	96079599	95679119
ENSG00000182168	UNC5C	4	96083655	96470357	96470357
ENSG00000163114	PDHA2	4	96761239	96762625	96761239
ENSG00000163116	STPG2	4	98105244	99064391	99064391
ENSG00000138698	RAP1GDS1	4	99182535	99365012	99182535
ENSG00000168785	TSPAN5	4	99391518	99579780	99579780
ENSG00000151247	EIF4E	4	99792835	99851788	99851788
ENSG00000164024	METAP1	4	99916771	99983964	99916771
ENSG00000197894	ADH5	4	99992132	100009952	100009952
ENSG00000198099	ADH4	4	100044808	100078949	100078949
ENSG00000172955	ADH6	4	100123795	100140694	100140694
ENSG00000187758	ADH1A	4	100197524	100212185	100212185
ENSG00000196616	ADH1B	4	100226121	100242558	100242558
ENSG00000196344	ADH7	4	100333418	100356894	100356894
ENSG00000138813	C4orf17	4	100432161	100463460	100432161
ENSG00000145331	TRMT10A	4	100467866	100485189	100485189
ENSG00000138823	MTTP	4	100484918	100545156	100484918
ENSG00000070190	DAPP1	4	100737990	100791311	100737990
ENSG00000109270	LAMTOR3	4	100799493	100815647	100815647
ENSG00000164031	DNAJB14	4	100817405	100867883	100867883
ENSG00000164032	H2AFZ	4	100869243	100871545	100871545
ENSG00000145358	DDIT4L	4	101107027	101111939	101111939
ENSG00000164035	EMCN	4	101316498	101801283	101801283
ENSG00000138814	PPP3CA	4	101944566	102269435	102269435
ENSG00000153064	BANK1	4	102332443	102995969	102332443
ENSG00000138821	SLC39A8	4	103172198	103352415	103352415
ENSG00000109320	NFKB1	4	103422486	103538459	103422486
ENSG00000109323	MANBA	4	103552660	103682151	103682151
ENSG00000109332	UBE2D3	4	103715540	103790053	103790053
ENSG00000145354	CISD2	4	103790135	103810399	103790135
ENSG00000164037	SLC9B1	4	103806205	103940896	103940896
ENSG00000164038	SLC9B2	4	103941025	104006986	104006986
ENSG00000164039	BDH2	4	104000592	104021040	104021040
ENSG00000138778	CENPE	4	104026963	104119566	104119566
ENSG00000169836	TACR3	4	104507188	104640973	104640973
ENSG00000168772	CXXC4	4	105389469	105416058	105416058
ENSG00000168769	TET2	4	106067032	106200973	106067032
ENSG00000138777	PPA2	4	106290234	106395238	106395238
ENSG00000236699	ARHGEF38	4	106473777	106629250	106473777
ENSG00000138785	INTS12	4	106603784	106817143	106817143
ENSG00000138780	GSTCD	4	106629935	106768885	106629935
ENSG00000168743	NPNT	4	106815932	106925184	106815932
ENSG00000145348	TBCK	4	106962756	107242652	107242652
ENSG00000164022	AIMP1	4	107236701	107270383	107236701
ENSG00000155011	DKK2	4	107842959	108204963	108204963
ENSG00000138801	PAPSS1	4	108511433	108641608	108641608
ENSG00000164023	SGMS2	4	108745719	108836203	108745719
ENSG00000155016	CYP2U1	4	108852525	108874613	108852525
ENSG00000138796	HADH	4	108910870	108956331	108910870
ENSG00000138795	LEF1	4	108968701	109090112	109090112
ENSG00000109475	RPL34	4	109541722	109551568	109541722
ENSG00000198856	OSTC	4	109571740	109588976	109571740
ENSG00000164089	ETNPPL	4	109663196	109684210	109684210
ENSG00000188517	COL25A1	4	109731877	110223813	110223813
ENSG00000138802	SEC24B	4	110354928	110462052	110354928
ENSG00000005059	CCDC109B	4	110481361	110609874	110481361
ENSG00000138794	CASP6	4	110609785	110624739	110624739
ENSG00000123739	PLA2G12A	4	110631145	110651233	110651233
ENSG00000205403	CFI	4	110661852	110723335	110723335
ENSG00000109534	GAR1	4	110736666	110745893	110736666
ENSG00000180245	RRH	4	110749150	110765760	110749150
ENSG00000183423	LRIT3	4	110769358	110793471	110769358
ENSG00000138798	EGF	4	110834040	110933422	110834040
ENSG00000170522	ELOVL6	4	110967002	111120355	111120355
ENSG00000138792	ENPEP	4	111286889	111486441	111286889
ENSG00000164093	PITX2	4	111538579	111563279	111563279
ENSG00000174749	C4orf32	4	113066553	113116412	113066553
ENSG00000138660	AP1AR	4	113152893	113191203	113152893
ENSG00000145365	TIFA	4	113195698	113207059	113207059
ENSG00000073331	ALPK1	4	113206665	113363776	113206665
ENSG00000178403	NEUROG2	4	113434672	113437328	113437328
ENSG00000138658	C4orf21	4	113460492	113558151	113558151
ENSG00000174720	LARP7	4	113558120	113578748	113558120
